Title,URL,Lat,Long
​Pelican Spa Hot Springs,https://www.ultimatehotspringsguide.com/8203pelican-spa.html,33.128686,-107.25221650000003
Ponce de Leon Hot Springs,https://www.ultimatehotspringsguide.com/ponce-de-leon-hot-springs.html,36.3239148,-105.60612349999997
Riverbend Hot Springs,https://www.ultimatehotspringsguide.com/riverbend-hot-springs.html,33.1272725,-107.25057019999997
​San Antonio Hot Springs,https://www.ultimatehotspringsguide.com/8203san-antonio-hot-springs.html,35.9397365,-106.64335640000002
San Francisco Hot Springs,https://www.ultimatehotspringsguide.com/san-francisco-hot-springs.html,33.2445086,-108.881729
Sierra Grande Lodge ,https://www.ultimatehotspringsguide.com/sierra-grande-lodge.html,33.129698,-107.25608599999998
Spence Hot Springs,https://www.ultimatehotspringsguide.com/spence-hot-springs-new-mexico.html,35.8494687,-106.62977639999997
Stagecoach Hot Springs,https://www.ultimatehotspringsguide.com/stagecoach-hot-springs.html,36.5083168,-105.72425450000003
Ponce de Leon Hot Springs,https://www.ultimatehotspringsguide.com/taos-pueblo-tribal-hot-springs.html,36.3239148,-105.60612349999997
Ten Thousand Waves Spa,https://www.ultimatehotspringsguide.com/ten-thousand-waves-spa.html,50.6200385,-116.0733586
Wildwood Retreat Hot Springs,https://www.ultimatehotspringsguide.com/wildwood-retreat-and-hot-springs.html,33.190627,-108.20705599999997
Alvord Hot Springs,https://www.ultimatehotspringsguide.com/alvord-hot-springs.html,42.5425463,-118.53334640000003
Antelope Hot Springs,https://www.ultimatehotspringsguide.com/antelope-hot-springs.html,42.5488642,-119.65463779999999
Bagby Hot Springs,https://www.ultimatehotspringsguide.com/bagby-hot-springs.html,44.9354001,-122.17365860000001
Belknap Hot Springs Lodge and Gardens,https://www.ultimatehotspringsguide.com/belknap-hot-springs.html,44.19056,-122.04806009999999
Bigelow Hot Springs,https://www.ultimatehotspringsguide.com/bigelow-hot-springs.html,44.2391807,-122.05900329999997
Borax Lake Hot Springs,https://www.ultimatehotspringsguide.com/borax-lake-hot-springs.html,42.3272673,-118.60297489999999
Breitenbush Hot Springs,https://www.ultimatehotspringsguide.com/breitenbush-hot-springs.html,44.7814124,-121.97582869999997
Cougar Hot Springs,https://www.ultimatehotspringsguide.com/cougar-hot-springs.html,44.0830227,-122.2384166
Crystal Crane Hot Springs,https://www.ultimatehotspringsguide.com/crystal-crane-hot-springs.html,43.44107899999999,-118.638867
Deer Creek Hot Springs,https://www.ultimatehotspringsguide.com/deer-creek-hot-springs.html,44.2391807,-122.05900329999997
​Grande Hot Springs ,https://www.ultimatehotspringsguide.com/8203grande-hot-springs.html,45.24553,-117.96919400000002
Hart Mountain Hot Springs,https://www.ultimatehotspringsguide.com/hart-mountain-hot-springs.html,42.5488642,-119.65463779999999
Hot Lake Hot Springs,https://www.ultimatehotspringsguide.com/hot-lake-hot-springs.html,45.2433814,-117.95853
Hunter's Hot Springs Resort,https://www.ultimatehotspringsguide.com/hunters-hot-springs-resort.html,42.2175363,-120.36497980000001
Jackson Wellsprings Hot Springs,https://www.ultimatehotspringsguide.com/jackson-wellsprings-hot-springs.html,42.2213984,-122.74454149999997
Kah Nee Ta Resort,https://www.ultimatehotspringsguide.com/kah-nee-ta-resort.html,45.5181888,-122.6738719
Lithia Hot Springs Resort ,https://www.ultimatehotspringsguide.com/lithia-hot-springs-resort.html,42.2205351,-122.74305170000002
McCredie Hot Springs,https://www.ultimatehotspringsguide.com/mccredie-hot-springs.html,43.704012,-122.28726289999997
Paulina Lake Hot Springs,https://www.ultimatehotspringsguide.com/paulina-lake-hot-springs.html,43.7320279,-121.2502399
Ritter Hot Springs,https://www.ultimatehotspringsguide.com/ritter-hot-springs.html,44.8919037,-119.14290449999999
Summer Lake Hot Springs,https://www.ultimatehotspringsguide.com/summer-lake-hot-springs.html,50.6200385,-116.0733586
Terwilliger Hot Springs,https://www.ultimatehotspringsguide.com/terwilliger-hot-springs.html,44.0830227,-122.2384166
Umpqua Hot Springs,https://www.ultimatehotspringsguide.com/umpqua-hot-springs.html,43.296788,-122.36379310000001
Baker Hot Springs ,https://www.ultimatehotspringsguide.com/baker-hot-springs.html,39.6127262,-112.7291219
Belmont Hot Springs,https://www.ultimatehotspringsguide.com/belmont-hot-springs.html,41.8575513,-112.1569313
Crater Hot Springs,https://www.ultimatehotspringsguide.com/crater-hot-springs.html,40.5239251,-111.48500150000001
Crystal Hot Springs,https://www.ultimatehotspringsguide.com/crystal-hot-springs.html,41.65919940000001,-112.08762160000003
Fifth Water Hot Springs,https://www.ultimatehotspringsguide.com/fifth-water-hot-springs.html,40.0844672,-111.3549827
Homestead Crater Hot Springs,https://www.ultimatehotspringsguide.com/homestead-crater-hot-springs.html,40.5239251,-111.48500150000001
Inlet  Park Hot Springs,https://www.ultimatehotspringsguide.com/inlet-park-hot-springs.html,50.6200385,-116.0733586
Meadow Hot Springs,https://www.ultimatehotspringsguide.com/meadow-hot-springs.html,38.8636394,-112.50662929999999
Monroe Hot Springs,https://www.ultimatehotspringsguide.com/monroe-hot-springs.html,38.6337936,-112.10847230000002
Mystic Hot Springs,https://www.ultimatehotspringsguide.com/mystic-hot-springs.html,38.6337936,-112.10847230000002
Ogden Hot Springs,https://www.ultimatehotspringsguide.com/ogden-hot-springs.html,41.65919940000001,-112.08762160000003
​Pah Tempe Hot Springs,https://www.ultimatehotspringsguide.com/8203pah-tempe-hot-springs.html,50.6200385,-116.0733586
SaratogaHot Springs,https://www.ultimatehotspringsguide.com/saratoga-hot-springs1.html,50.6200385,-116.0733586
Stinky Hot Springs,https://www.ultimatehotspringsguide.com/stinky-hot-springs.html,41.5771534,-112.23328500000002
Udy Hot Springs,https://www.ultimatehotspringsguide.com/udy-hot-springs.html,41.8575513,-112.1569313
Veyo Pool Hot Springs,https://www.ultimatehotspringsguide.com/veyo-pool-hot-springs.html,37.33537690000001,-113.6873956
Baker Hot Springs,https://www.ultimatehotspringsguide.com/baker-hot-springs1.html,48.7637331,-121.67097460000002
Carson Hot Mineral Springs Resort,https://www.ultimatehotspringsguide.com/carson-hot-mineral-springs-resort.html,50.6200385,-116.0733586
Doe Bay Village Resort,https://www.ultimatehotspringsguide.com/doe-bay-village-resort.html,48.64119900000001,-122.78089899999998
Goldmyer Hot Springs,https://www.ultimatehotspringsguide.com/goldmyer-hot-springs.html,47.4856226,-121.38920510000003
Olympic Hot Springs,https://www.ultimatehotspringsguide.com/olympic-hot-springs.html,47.9761993,-123.68824940000002
Scenic Hot Springs,https://www.ultimatehotspringsguide.com/scenic-hot-springs.html,47.7114309,-121.15523489999998
Sol Duc Hot Springs Resort,https://www.ultimatehotspringsguide.com/sol-duc-hot-springs-resort.html,47.96902540000001,-123.86321759999998
Astoria Hot Springs,https://www.ultimatehotspringsguide.com/astoria-hot-springs.html,43.300205,-110.77436740000002
Fountain of Youth RV,https://www.ultimatehotspringsguide.com/fountain-of-youth-hot-springs-rv.html,43.673224,-108.20504370000003
Granite Hot Springs Pool,https://www.ultimatehotspringsguide.com/granite-hot-springs-pool.html,43.36989459999999,-110.44557859999998
​Hellie's TeePee and Spa,https://www.ultimatehotspringsguide.com/8203hellies-teepee-and-spa.html,43.6525746,-108.19781990000001
Hobo Hot Springs,https://www.ultimatehotspringsguide.com/hobo-hot-springs.html,41.4501488,-106.80277920000003
Saratoga Hobo Hot Springs,https://www.ultimatehotspringsguide.com/saratoga-hobo-hot-springs.html,41.4501488,-106.80277920000003
Saratoga Hot Springs,https://www.ultimatehotspringsguide.com/saratoga-hot-springs.html,41.4529641,-106.8012918
Star Plunge Hot Springs,https://www.ultimatehotspringsguide.com/star-plunge-hot-springs.html,43.65196270000001,-108.19564029999998
Yellowstone Hot Springs,https://www.ultimatehotspringsguide.com/yellowstone-hot-springs1.html,45.11213799999999,-110.79232810000002
